"[10 SQL] - Cosa sono Primary Key (PK) e Foreign Key (FK)?";"<b>PK</b>: Identificatore unico per una riga nella tabella (es. ID).<br><b>FK</b>: Campo in una tabella che punta alla PK di un'altra tabella, creando la relazione (es. ID_Cliente nella tabella Preventivi)."
"[10 Entity Framework] - Cos'è Entity Framework Core (ORM)?";"Object-Relational Mapper. Traduce le tue classi C# in tabelle SQL e i tuoi comandi LINQ in vere query SQL (SELECT, INSERT) senza scriverle a mano."
"[10 Entity Framework] - Cosa sono le Migrations?";"Strumento che traccia le modifiche fatte alle classi C# e genera/esegue automaticamente gli script SQL per aggiornare la struttura del database in produzione."
"[10 Entity Framework] - Cos'è il Lazy Loading (Esecuzione Pigra)?";"In Entity Framework, carica i dati correlati (es. i Preventivi di un Cliente) SOLO nel momento esatto in cui cerchi di accedervi nel codice, non appena carichi il Cliente. Spesso evitato per problemi di performance (N+1 query problem)."
"[11 Memoria] - Qual è la differenza tra Stack e Heap in C#?";"Sono due aree di memoria.<br>Lo <b>Stack</b> è veloce, ordinato (LIFO) e memorizza i <i>Value Types</i> (es. int, bool) e i puntatori.<br>L'<b>Heap</b> è più grande, meno ordinato e memorizza i <i>Reference Types</i> (es. Classi, Oggetti, Liste)."
"[11 Memoria] - Cos'è e cosa fa il Garbage Collector (GC)?";"È il 'meccanico delle pulizie' di .NET. Gira in background e libera automaticamente la memoria (sull'Heap) occupata da oggetti che non sono più utilizzati dall'applicazione."
"[11 Memoria] - Cos'è un Memory Leak in C# se esiste il Garbage Collector?";"Avviene quando mantieni inavvertitamente un riferimento a un oggetto (es. iscrivendoti a un evento e non disiscrivendoti mai). Il GC vede che l'oggetto è 'ancora collegato' e non libera la memoria."
"[11 Memoria] - A cosa serve l'interfaccia 'IDisposable'?";"A liberare manualmente risorse 'non gestite' dal GC (es. connessioni al DB SQL, file aperti o stream di rete) non appena hai finito di usarle.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>public class DbOfficina : IDisposable { <br>  public void Dispose() { /* chiudi conn */ } <br>}</code></pre>"
"[11 Memoria] - Come funziona il blocco 'using'?";"È una scorciatoia sicura per usare oggetti IDisposable. Assicura che il metodo <code>.Dispose()</code> venga chiamato sempre, anche se l'app va in crash durante l'uso.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>using (var conn = new SqlConnection(str))<br>{<br>    // Usa connessione<br>} // Qui viene fatto il Dispose() in automatico</code></pre>"
"[11 Memoria] - C# 8+ ha introdotto lo 'using statement' senza parentesi. Come funziona?";"Dichiari la variabile con <code>using</code>. Il <code>Dispose()</code> viene chiamato in automatico alla fine del metodo (o blocco di codice) in cui ti trovi.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>using var conn = new SqlConnection(stringa);<br>// Fai le tue query<br>// ... fine metodo (conn viene chiusa qui)</code></pre>"
"[11 Memoria] - Differenza tra 'struct' e 'class'?";"<b>struct</b>: Value Type (finisce nello Stack), passato per copia. Ottimo per dati piccoli e immutabili (es. Coordinate GPS).<br><b>class</b>: Reference Type (finisce nell'Heap), passato per riferimento. Standard per quasi tutto."
"[12 SOLID] - Cos'è l'acronimo S.O.L.I.D.?";"Sono 5 principi di design object-oriented per scrivere codice mantenibile, testabile e scalabile:<br><b>S</b>ingle Responsibility<br><b>O</b>pen/Closed<br><b>L</b>iskov Substitution<br><b>I</b>nterface Segregation<br><b>D</b>ependency Inversion"
"[12 SOLID] - Cos'è il Single Responsibility Principle (SRP)?";"Una classe (o metodo) deve avere <b>un solo motivo per cambiare</b>, cioè una singola responsabilità.<br><br><i>No:</i> Classe <code>CalcolatorePreventivi</code> che salva anche sul DB.<br><i>Sì:</i> <code>CalcolatorePreventivi</code> (calcola) + <code>PreventivoRepository</code> (salva)."
"[12 SOLID] - Cos'è l'Open/Closed Principle (OCP)?";"Il codice deve essere <b>Aperto all'estensione, ma Chiuso alla modifica</b>.<br><br>Se vuoi aggiungere un nuovo tipo di sconto, non devi modificare la classe esistente riempiendola di <code>if</code>, ma creare una nuova classe che estende un'interfaccia <code>ISconto</code>."
"[12 SOLID] - Cos'è il Liskov Substitution Principle (LSP)?";"Se hai una classe padre (es. <code>Moto</code>), devi poterla sostituire con qualsiasi classe figlia (es. <code>MotoEnduro</code>) senza che il programma si rompa o si comporti in modo strano."
"[12 SOLID] - Cos'è l'Interface Segregation Principle (ISP)?";"Meglio tante interfacce piccole e specifiche che una singola interfaccia gigante.<br><br><i>No:</i> <code>IVeicolo</code> (con Sterza, Vola, Naviga).<br><i>Sì:</i> <code>IGuidabile</code>, <code>IVolabile</code>, <code>INavigabile</code>."
"[12 SOLID] - Cos'è il Dependency Inversion Principle (DIP)?";"Le classi di alto livello (la logica della tua app) NON devono dipendere da classi di basso livello (es. Database). Entrambe devono dipendere da <b>astrazioni (Interfacce)</b>."
"[13 MAUI XAML] - Cos'è XAML?";"eXtensible Application Markup Language. Il linguaggio di markup usato in MAUI per disegnare l'interfaccia utente (la View), tenendola separata dal codice C# (Code-Behind/ViewModel)."
"[13 MAUI XAML] - Cos'è un 'StackLayout' (Vertical/Horizontal)?";"Un contenitore XAML che impila gli elementi dell'interfaccia (bottoni, testi) uno sotto l'altro (Vertical) o uno a fianco all'altro (Horizontal)."
"[13 MAUI XAML] - Cos'è una 'Grid' in MAUI?";"Un layout potentissimo diviso in Righe (RowDefinition) e Colonne (ColumnDefinition). Ottimo per form o schermate complesse come il cruscotto finanziario della tua app."
"[13 MAUI Binding] - Cos'è il Data Binding?";"Il collegamento automatico tra la UI (XAML) e i Dati (ViewModel). Se il dato cambia, la UI si aggiorna da sola.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>&lt;Label Text=""{Binding SaldoCorrente}"" /&gt;</code></pre>"
"[13 MAUI Binding] - Cos'è il BindingContext?";"Indica alla View (XAML) in quale oggetto (ViewModel) deve andare a cercare le proprietà a cui si sta 'bindando'.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>this.BindingContext = new HomeViewModel();</code></pre>"
"[13 MAUI Binding] - A cosa serve un 'IValueConverter'?";"Traduce un dato dal ViewModel prima di mostrarlo nella View.<br>Es: Se <code>isSpesa = true</code>, il converter restituisce <code>Colors.Red</code>, se false restituisce <code>Colors.Green</code>."
"[13 MAUI Binding] - Cos'è 'ObservableCollection<T>'?";"Come una List&lt;T&gt;, ma avvisa automaticamente l'interfaccia utente (UI) quando aggiungi o rimuovi un elemento (fondamentale per le <code>CollectionView</code> o liste su schermo)."
"[14 MAUI Shell] - Cos'è MAUI Shell?";"È l'ossatura dell'app. Gestisce la struttura visiva principale (Flyout Menu laterale, Tabs in basso) e il motore di navigazione tra le pagine tramite rotte testuali (URI)."
"[14 MAUI Shell] - Come si naviga a una nuova pagina usando Shell?";"Usando <code>Shell.Current.GoToAsync()</code> passandogli la rotta registrata.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>await Shell.Current.GoToAsync(""DettaglioFatturaPage"");</code></pre>"
"[14 MAUI Shell] - Come passi un parametro durante la navigazione in Shell?";"Aggiungendolo alla rotta (stile URL web) o passandogli un Dictionary di oggetti.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>await Shell.Current.GoToAsync($""DettaglioPage?id={preventivoId}"");</code></pre>"
"[15 Multithreading] - Cos'è un Thread?";"Il percorso di esecuzione base del codice. Un'app ha un Thread Principale (Main/UI Thread). Creare più thread (Multithreading) permette di fare più cose contemporaneamente."
"[15 Multithreading] - Perché NON devi mai fare operazioni pesanti sul Main Thread (UI Thread)?";"Perché il Main Thread disegna l'interfaccia. Se lo tieni occupato a salvare nel DB o scaricare file, l'app si 'congela', i bottoni non si premono e l'OS potrebbe farla crashare (ANR)."
"[15 Multithreading] - A cosa serve la keyword 'lock'?";"Nei sistemi multithread, impedisce che due thread scrivano/leggano la stessa variabile nello stesso istante, causando dati corrotti (Race Condition).<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>lock (_lockObject) { _totale++; }</code></pre>"
"[15 Multithreading] - Cos'è un Deadlock?";"Quando due Thread si bloccano a vicenda aspettando che l'altro rilasci una risorsa. Come due moto in un vicolo strettissimo in cui nessuno vuole fare retromarcia."
"[15 Multithreading] - Thread.Sleep() vs Task.Delay()?";"<b>Thread.Sleep()</b>: blocca (congela) fisicamente il thread su cui ti trovi (disastroso se è la UI).<br><b>Task.Delay()</b>: è asincrono. Dice 'torna tra X secondi' ma intanto libera il thread per fare altro."
"[16 DB e EF Core] - Cos'è un Indice (Index) in SQL/SQLite?";"È come l'indice di un libro. Copia una determinata colonna per permettere ricerche velocissime, senza dover scansionare tutta la tabella riga per riga (Table Scan)."
"[16 DB e EF Core] - Quando NON dovresti usare un Indice in SQL?";"Gli indici velocizzano le SELECT, ma rallentano le INSERT/UPDATE/DELETE (perché il DB deve aggiornare anche l'indice). Non metterli su colonne che non cerchi mai."
"[16 DB e EF Core] - Cos'è una Transazione (Transaction) SQL?";"Un blocco di query che deve riuscire TUTTO o fallire TUTTO (ACID).<br>Es. Trasferisci soldi: 1) Togli soldi ad A, 2) Metti soldi a B. Se il punto 2 fallisce, il punto 1 deve essere annullato (Rollback)."
"[16 DB e EF Core] - In EF Core, a cosa serve '.AsNoTracking()'?";"Fa eseguire la query SENZA che Entity Framework tenga traccia degli oggetti letti per eventuali modifiche. Risparmia tantissima RAM ed è velocissimo. Usalo <b>sempre</b> per le query di sola lettura (es. caricare liste in MAUI)."
"[16 DB e EF Core] - Come definisci una relazione 1-a-Molti in EF Core?";"La classe Padre ha una <code>List&lt;Figlio&gt;</code>. La classe Figlia ha una Proprietà di tipo <code>Padre</code> e una Foreign Key <code>PadreId</code>."
"[17 Testing] - Cos'è un Unit Test?";"Un test automatico (codice che testa altro codice) che verifica una <b>singola piccola unità</b> di lavoro (es. un metodo <code>CalcolaIva()</code>) isolandola dal resto (no Database reale, no UI)."
"[17 Testing] - Cos'è un Integration Test?";"A differenza dell'Unit Test, testa il funzionamento di <b>più componenti insieme</b> (es. il tuo metodo C# interagisce CORRETTAMENTE col vero database SQLite e salva i dati)."
"[17 Testing] - Qual è il pattern A-A-A nello Unit Testing?";"<b>Arrange</b>: Prepara i dati iniziali.<br><b>Act</b>: Esegui il metodo da testare.<br><b>Assert</b>: Verifica che il risultato sia esattamente quello atteso."
"[17 Testing] - Cos'è il Mocking (es. libreria Moq)?";"Creare oggetti 'finti' (controfigure) che imitano le tue Interfacce. Ti permette di testare la logica del ViewModel fingendo che il salvataggio sul DB vada a buon fine, senza usare un DB vero."
"[18 Design Pattern 2] - Cos'è il pattern Decorator?";"Permette di aggiungere nuove funzionalità a un oggetto esistente dinamicamente, 'avvolgendolo' in un'altra classe, senza modificare la struttura originale."
"[18 Design Pattern 2] - Cos'è il pattern Facade (Facciata)?";"Fornisce un'interfaccia semplice e unificata per nascondere un sottosistema molto complesso.<br><br><i>Architettura:</i> L'app chiama <code>FaiTagliando()</code>. Dietro le quinte, la Facade chiama SmontaFiltro, SvuotaOlio, MettiOlio, Pulisci, ecc."
"[18 Design Pattern 2] - Cos'è il pattern Builder?";"Separa la costruzione di un oggetto molto complesso (con decine di parametri) dalla sua rappresentazione.<br>Es: <code>var moto = new MotoBuilder().ConGommeTassellate().ConValigie().Build();</code>"
"[18 Design Pattern 2] - Cos'è il pattern Mediator?";"Riduce le dipendenze caotiche tra oggetti facendoli comunicare solo attraverso un 'Mediatore' centrale (es. la torre di controllo di un aeroporto)."
"[18 Design Pattern 2] - Cos'è il pattern Command?";"Incapsula una richiesta in un oggetto separato. Ti permette di parametrizzare metodi, mettere le richieste in coda (Queue) e supportare operazioni di 'Annulla/Undo'."
"[19 Web API] - Cos'è un'API REST?";"È un'interfaccia che permette a due sistemi (es. la tua app MAUI e un server remoto) di comunicare sul web usando il protocollo HTTP e il formato JSON per scambiarsi i dati."
"[19 Web API] - Quali sono i 4 verbi HTTP principali e a cosa corrispondono nel CRUD?";"<b>GET</b> -> Read (Leggere dati)<br><b>POST</b> -> Create (Creare nuovi dati)<br><b>PUT / PATCH</b> -> Update (Aggiornare dati)<br><b>DELETE</b> -> Delete (Eliminare dati)"
"[19 Web API] - Cosa significa uno Status Code HTTP 200, 201 e 204?";"Sono codici di Successo.<br><b>200 OK</b>: Richiesta andata a buon fine.<br><b>201 Created</b>: Risorsa creata con successo (tipico dopo un POST).<br><b>204 No Content</b>: Successo, ma non c'è niente da restituire (tipico dopo un DELETE)."
"[19 Web API] - Cosa significa uno Status Code HTTP 400, 401, 403 e 404?";"Sono Errori lato Client.<br><b>400 Bad Request</b>: Dati inviati errati.<br><b>401 Unauthorized</b>: Devi fare il login (non sei autenticato).<br><b>403 Forbidden</b>: Sei loggato, ma non hai i permessi.<br><b>404 Not Found</b>: Risorsa inesistente."
"[19 Web API] - Cosa significa uno Status Code HTTP 500?";"<b>500 Internal Server Error</b>. Errore lato Server. Significa che il codice C# backend è andato in crash (un'eccezione non gestita, come un motore che fonde in autostrada senza preavviso)."
"[19 Web API] - Cos'è un Controller in una Web API classica?";"È una classe C# che eredita da <code>ControllerBase</code> e gestisce le richieste in entrata per una specifica risorsa, raggruppando i metodi (es. <code>PreventiviController</code> gestisce GET, POST e DELETE dei preventivi)."
"[20 Minimal API] - Cosa sono le Minimal API introdotte in .NET 6+?";"Un modo leggero e ultra-veloce per creare endpoint HTTP senza dover creare l'intera struttura dei Controller. Tutto si configura direttamente nel <code>Program.cs</code>."
"[20 Minimal API] - Come crei un endpoint GET in una Minimal API?";"Usando il metodo <code>app.MapGet()</code>.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>app.MapGet(""/api/moto"", () => ""Yamaha XT1200Z"");</code></pre>"
"[20 Minimal API] - Come leggi un parametro dall'URL (Route Parameter) in una Minimal API?";"Mettendo il parametro tra parentesi graffe nella rotta e passandolo come argomento alla lambda/funzione.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>app.MapGet(""/api/clienti/{id}"", (int id) => TrovaCliente(id));</code></pre>"
"[21 Architettura] - Cos'è la Clean Architecture?";"Un pattern architetturale a cerchi concentrici (o a strati). L'obiettivo è isolare la logica di business (il cuore dell'app) dai dettagli tecnologici esterni (UI, Database, Framework)."
"[21 Architettura] - Qual è la Regola della Dipendenza (Dependency Rule) nella Clean Architecture?";"Le dipendenze nel codice sorgente possono puntare <b>solo verso l'interno</b>. I livelli interni (Domain) non devono sapere ASSOLUTAMENTE NULLA dei livelli esterni (Database, Web API)."
"[21 Architettura] - Quali sono i 4 livelli classici della Clean Architecture?";"Dal più interno al più esterno:<br>1. <b>Domain</b> (Entità base, es. classe Cliente)<br>2. <b>Application</b> (Casi d'uso, es. CreaNuovoPreventivo)<br>3. <b>Infrastructure</b> (Accesso a EF Core, SQLite, File System)<br>4. <b>Presentation</b> (Web API, App MAUI)"
"[21 Architettura] - Nel livello 'Domain' posso usare Entity Framework o librerie esterne?";"<b>ASSOLUTAMENTE NO.</b> Il Domain non ha dipendenze. Deve contenere solo puro codice C# (POCO - Plain Old CLR Objects). Se in futuro cambi EF Core con un altro ORM, il Domain non dovrà essere toccato."
"[21 Architettura] - Cos'è un DTO (Data Transfer Object)?";"Una classe 'stupida' (senza logica) usata solo per trasportare i dati tra i vari livelli o verso l'esterno (es. via API). Serve a non esporre l'intera Entità del database al client."
"[21 Architettura] - Perché non dovrei restituire direttamente le Entità di EF Core tramite API?";"Per motivi di sicurezza e performance. Potresti esporre inavvertitamente dati sensibili (es. la password hashata dell'utente) o causare problemi di serializzazione con relazioni cicliche. Usa sempre un DTO (es. <code>UtenteDto</code>)!"
"[21 Architettura] - Cos'è AutoMapper?";"Una popolare libreria .NET che copia automaticamente i dati da un oggetto all'altro (es. da un'Entità <code>Fattura</code> a un <code>FatturaDto</code>) risparmiandoti di scrivere decine di righe di assegnazione manuale."
"[22 CQRS] - Cos'è il pattern CQRS?";"<b>C</b>ommand and <b>Q</b>uery <b>R</b>esponsibility <b>S</b>egregation. È un pattern che separa nettamente i modelli e le classi usate per LEGGERE i dati (Queries) da quelle usate per SCRIVERE/MODIFICARE i dati (Commands)."
"[22 CQRS] - Perché usare CQRS al posto del classico CRUD?";"Nelle app complesse, le operazioni di lettura (es. mostrare una dashboard finanziaria) richiedono query molto diverse e ottimizzate rispetto alle scritture (es. registrare una spesa). Separarle permette di ottimizzare e scalare i due lati in modo indipendente."
"[22 CQRS] - Cos'è MediatR?";"Una famosissima libreria .NET usata per implementare CQRS e il pattern Mediator. Disaccoppia i Controller/UI dalla logica di business. Tu 'spari' un Comando nel vuoto, e MediatR lo recapita all'Handler corretto."
"[22 CQRS] - Come funziona il flusso base di MediatR?";"1. Crei un <code>Command</code> (es. InserisciSpesa).<br>2. Lo invii: <code>await _mediator.Send(comando);</code><br>3. Un <code>CommandHandler</code> specifico intercetta il comando, esegue la logica (es. salva su DB) e restituisce il risultato."
"[23 Sicurezza] - Differenza tra Autenticazione (Authentication) e Autorizzazione (Authorization)?";"<b>Autenticazione</b>: Risponde a 'Chi sei?' (Es. Fai il login con email e password).<br><b>Autorizzazione</b>: Risponde a 'Cosa puoi fare?' (Es. Sei loggato, ma solo gli Amministratori possono cancellare un utente)."
"[23 Sicurezza] - Cos'è un Token JWT (JSON Web Token)?";"Una stringa sicura generata dal server dopo un login con successo. Il client (l'app MAUI) la salva e la rimanda al server in ogni richiesta successiva (nell'header HTTP) per dimostrare chi è, senza dover reinserire la password."
"[23 Sicurezza] - Quali sono le 3 parti di un JWT?";"1. <b>Header</b> (Algoritmo usato).<br>2. <b>Payload</b> (I dati dell'utente, detti Claims, es. ID o Ruolo).<br>3. <b>Signature</b> (Firma crittografica generata con una chiave segreta del server, per garantire che il token non sia stato manomesso)."
"[23 Sicurezza] - Devo mai salvare una password in chiaro nel Database?";"<b>MAI.</b> Nemmeno per un progetto scolastico. Le password vanno sempre <b>hashate</b> (unidirezionali) insieme a un <b>Salt</b> (una stringa casuale aggiunta prima dell'hashing per difendersi dagli attacchi Rainbow Table)."
"[23 Sicurezza] - Hashing vs Encryption (Cifratura): Qual è la differenza?";"<b>Encryption</b> è bidirezionale: puoi criptare un testo e, se hai la chiave, decriptarlo per rileggere l'originale.<br><b>Hashing</b> è unidirezionale: trasformi una password in una stringa alfanumerica, ma è (matematicamente) impossibile fare il processo inverso."
"[24 EF Core Avanzato] - Cos'è il problema 'N+1 Query' in Entity Framework?";"Un calo drastico di performance causato dal Lazy Loading. Esegui 1 query per recuperare 100 Clienti, e poi in un ciclo foreach EF lancia altre 100 query separate per caricare le fatture di ogni singolo cliente (101 query totali invece di 1)."
"[24 EF Core Avanzato] - Come previeni il problema N+1 in EF Core?";"Usando l'Eager Loading tramite il metodo <code>.Include()</code>. Costringe EF a fare un'unica grossa query (una JOIN SQL) portando a casa subito sia i Clienti che le loro Fatture.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>var clienti = db.Clienti.Include(c => c.Fatture).ToList();</code></pre>"
"[24 EF Core Avanzato] - Differenza tra IQueryable e IEnumerable quando filtri i dati dal DB?";"Se fai <code>.Where()</code> su <b>IQueryable</b>, il filtro viene tradotto in SQL (<code>WHERE</code>) ed eseguito dal DB (veloce).<br>Se lo fai su <b>IEnumerable</b> (es. dopo un <code>.ToList()</code>), scarichi TUTTA la tabella in RAM e poi la filtri in memoria (lento e blocca il server)."
"[25 Advanced MAUI] - Cos'è il pattern Singleton nell'App.xaml.cs di MAUI?";"È un posto ideale per istanziare classi o database locali (come SQLite) che devono essere creati una sola volta e rimanere vivi per tutta la durata dell'apertura dell'app."
"[25 Advanced MAUI] - In MAUI, come salvi piccoli dati permanenti in modo veloce (es. Preferenze utente)?";"Usando <code>Preferences.Set()</code> e <code>Preferences.Get()</code>. Ottimo per salvare stringhe, bool (es. Tema Scuro attivo) o numeri, senza dover montare un intero database SQLite."
"[25 Advanced MAUI] - Cos'è il SecureStorage in MAUI?";"Un'API simile alle Preferences, ma i dati vengono criptati usando il portachiavi nativo del dispositivo (Keystore su Android, Keychain su iOS). <b>Da usare assolutamente</b> per salvare i JWT Token o dati finanziari sensibili."
"[26 Delegati ed Eventi] - Cos'è un Delegato (Delegate)?";"È un tipo che rappresenta in modo sicuro un puntatore a un metodo. Ti permette di passare un metodo come parametro ad un altro metodo.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>public delegate void LogMotore(string msg);</code></pre>"
"[26 Delegati ed Eventi] - Cos'è 'Action<T>'?";"È un delegato predefinito da .NET che <b>non restituisce alcun valore (void)</b>. Può accettare da 0 a 16 parametri.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>Action&lt;string&gt; stampaErrore = msg => Console.WriteLine(msg);</code></pre>"
"[26 Delegati ed Eventi] - Cos'è 'Func<T, TResult>'?";"È un delegato predefinito che <b>restituisce sempre un valore</b>. L'ultimo parametro specificato è sempre il tipo di ritorno.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>Func&lt;decimal, decimal, decimal&gt; calcolaIva = (prezzo, iva) => prezzo * iva;</code></pre>"
"[26 Delegati ed Eventi] - Cos'è 'Predicate<T>'?";"Un delegato speciale (simile a Func) che prende un oggetto e restituisce <b>sempre un booleano (true/false)</b>. Usatissimo in LINQ o nel metodo <code>.FindAll()</code> delle Liste."
"[26 Delegati ed Eventi] - Qual è la differenza tra un Delegato e un 'event'?";"L'<code>event</code> è un livello di protezione applicato sopra un delegato. Impedisce alle classi esterne di richiamare l'evento (solo la classe che lo possiede può 'lanciarlo') o di azzerare la lista degli iscritti (usando = invece di +=)."
"[27 Testing xUnit e Moq] - Cos'è il TDD (Test-Driven Development)?";"Una metodologia di sviluppo divisa in 3 fasi (Red, Green, Refactor):<br>1. Scrivi prima un test che <b>fallisce</b>.<br>2. Scrivi il codice minimo indispensabile per farlo <b>passare</b>.<br>3. Ottimizzi (Refactoring) mantenendo il test verde."
"[27 Testing xUnit e Moq] - In xUnit, qual è la differenza tra [Fact] e [Theory]?";"<b>[Fact]</b> testa una singola condizione fissa, senza parametri in ingresso.<br><b>[Theory]</b> esegue lo stesso test multipli volte passandogli set di dati diversi tramite l'attributo <code>[InlineData]</code>."
"[27 Testing xUnit e Moq] - Esempio di un test parametrico in xUnit?";"Usi [Theory] e [InlineData].<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>[Theory]<br>[InlineData(2.0, ""Sgonfia"")]<br>[InlineData(2.5, ""OK"")]<br>public void ControlloGomme_Test(double bar, string expected) { ... }</code></pre>"
"[27 Testing xUnit e Moq] - Nella libreria Moq, a cosa serve '.Setup()'?";"Serve a istruire il finto oggetto (Mock) su come deve comportarsi. <br>Es: ""Se la logica ti chiede di leggere l'olio, tu restituisci sempre 100, senza guardare il DB vero"".<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>mockRepo.Setup(x => x.GetLivelloOlio()).Returns(100);</code></pre>"
"[27 Testing xUnit e Moq] - Nella libreria Moq, a cosa serve '.Verify()'?";"Serve a controllare (nell'Assert) che il tuo codice abbia <b>effettivamente richiamato</b> un certo metodo del Mock. Utile per verificare che il metodo di salvataggio sia stato invocato."
"[28 C# Avanzato] - Cos'è la Reflection?";"Una funzionalità avanzata che permette a un programma C# di ispezionare se stesso a runtime. Puoi leggere il nome delle classi, scoprire quali metodi hanno o instanziarle senza usare <code>new</code>."
"[28 C# Avanzato] - Cosa sono gli Attributi (Attributes)?";"Sono metadati (etichette) che aggiungi al codice (classi, proprietà, metodi) tra parentesi quadre. La Reflection o i framework li leggono per decidere cosa fare.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>[Obsolete(""Usa il nuovo metodo V2"")]<br>public void TagliandoVecchio() { }</code></pre>"
"[28 C# Avanzato] - Quando usare 'yield return' invece di riempire una List<T>?";"Quando hai collezioni <b>enormi</b> (es. migliaia di log dal macchinario in officina). <code>yield return</code> genera e restituisce un solo elemento alla volta su richiesta (Deferred Execution), tenendo la memoria RAM quasi a zero."
"[28 C# Avanzato] - Cos'è 'Span<T>' in C#?";"Una struct super-ottimizzata per accedere a porzioni contigue di memoria (es. Array o Stringhe) <b>senza allocare nuovi oggetti nell'Heap</b>. Usatissimo per app ad altissime prestazioni per azzerare il lavoro del Garbage Collector."
"[28 C# Avanzato] - Cos'è il Property Pattern Matching (C# 8+)?";"Permette di fare switch valutando direttamente le proprietà interne di un oggetto in modo pulitissimo.<br><br><pre style=""background:#282c34; color:#abb2bf; padding:10px; border-radius:5px; white-space:pre-wrap; word-wrap:break-word;""><code>string via = moto switch {<br>  { Modello: ""XT1200Z"", Gomme: ""Tassellate"" } => ""Pratomollo"",<br>  { Modello: ""R1"" } => ""Pista"",<br>  _ => ""SS45""<br>};</code></pre>"
"[29 Pattern Architetturali 2] - Cos'è lo State Pattern?";"Permette a un oggetto di cambiare il proprio comportamento quando cambia il suo stato interno (es. le mappature Touring / Sport della moto: il metodo 'Accelera' fa cose diverse in base allo stato attivo)."
"[29 Pattern Architetturali 2] - Cos'è il Template Method Pattern?";"La classe padre definisce l'algoritmo generale (lo 'scheletro') in un metodo principale, ma lascia che siano le classi figlie a implementare (con override) i singoli passaggi specifici."
"[29 Pattern Architetturali 2] - Cos'è il pattern Chain of Responsibility?";"Passa una richiesta (es. un'autenticazione HTTP) lungo una 'catena' di gestori. Ogni gestore decide se elaborare la richiesta o passarla al gestore successivo."
"[29 Pattern Architetturali 2] - Differenza tra pattern Facade e Adapter?";"La <b>Facade</b> semplifica un sistema complesso creando una singola interfaccia pulita (come il cruscotto della moto che nasconde i sensori).<br>L'<b>Adapter</b> traduce l'interfaccia incompatibile di una classe in un'interfaccia che il cliente si aspetta (come un adattatore OBD2)."
"[30 Web API Pro] - Cos'è un Middleware in ASP.NET Core?";"Un pezzo di software (es. Gestione Errori, Autenticazione, CORS) assemblato nella 'Pipeline' dell'app. Gestisce la richiesta HTTP in entrata e la risposta in uscita (simile alla Chain of Responsibility)."
"[30 Web API Pro] - Cos'è il CORS (Cross-Origin Resource Sharing)?";"Un sistema di sicurezza dei browser che impedisce a un'app web ospitata su 'dominioA.com' di fare chiamate API verso 'dominioB.com', a meno che 'dominioB' non abbia esplicitamente autorizzato 'dominioA' tramite gli Header CORS."
"[30 SQL Avanzato] - Differenza tra le clausole WHERE e HAVING?";"<b>WHERE</b> filtra le singole righe <i>prima</i> di qualsiasi raggruppamento (GROUP BY).<br><b>HAVING</b> filtra i risultati <i>dopo</i> che i dati sono stati raggruppati (es. mostrami solo i mesi in cui le SpeseTotali > 1000)."
